249,아..역시 기대를 넘 많이했어..ㅜ,3
250,씹노잼 배우빼곤 볼게없음,2
251,기대 이하에 스토리가 너무 진부합니다.,4
252,보다가 졸다가 나옴시간아까비,2
253,진짜 재미없어요  돈만 아까워요 왤케 평점이 좋은걸까요 ? 저만 이상한건가요 ?,2
254,박진감있게 줄여서 2시간으로 했으면 좋았을 거 같은데...하는 아쉬움이 있습니다. 도입부 30분 정도만 좋고 나머진 지루했어요. 원더우먼 예뻐서 참고봤어요.,6
255,이 감독은 무슨 빽이 있어서 감독을 할까? 자리에 앉아 있는게 고통인 영화. 그냥 망작임.,2
256,액션인데 중간중간 졸림,2
257,단순하고 유치하더라.,1
258,다큐인가 영화인가이게 뭔가,4
259,2020년도 마지막 액땜영화,1
260,솔직히..액션도 그닥 내용은 더 그닥...,4
261,"예전부터 원더우먼 팬이라 이번에도 그냥 원더우먼 만날 생각으로 기쁜 마음으로 보기시작했는데 ""러닝타임이 길어서 더 많이 볼 수 있겠구나!"" 하고 느낀 건 바보같은 생각이었음이 시작하고 30분 안에 결정...",2
262,내가 뭘본거지 ...90년대로 퇴보한느낌,1
263,코로나를 무릅쓰고 2시간반동안 마스크를 쓰며 이런 고통을 돈과 시간을 들여야하는 자괴감 그자체. 식상한 연출. 질질끄는 연출. 왜 1점을 줘야하는지 모르겠다. 그냥 쓰레기 영화다.갤 가돗 빼고는 없다.,2
264,10점 만점에6점 굿,6
265,아 DC 는 왜이렇게 망해갈까...,1
266,이딴걸 영화라고ㅋㅋ연출이나 CG도 어설프고유치함의 끝;;하 배트맨  하나기다린다 ㅜㅜ,1
267,,1
268,갤가돗과 크리스파인의 애틋함 빼곤한스짐머의 음악이 아깝고 어린시절 다이애나 액션보다 나은게 없으며 아이맥스는 사치다 코로나와 전혀 상관없는 영화.,4
269,걍 재미없음 cg도 별로고 스토리 전개도 별로임 중간에 오줌싸러 가길 잘했음,1
270,정확히 영화시작하고 1시간10분동안 액션신 1번나와요. 그것도 그냥 초반에 등장신? 마트에서 강도잡는거. 그뒤로는 말만 많고 지루해서 잠들었네요,2
271,"심각하게 망했다. DC 특유의 분위기는 물론이고 스토리, 영상미는 왜 이렇게 처참한지. 원더우먼 어디갔어요? 이건 뭐 킹스맨 카피캣인가? 타이타닉이야? 이런 와중에도 배우들이 연기는 잘하더라....근데 바람을 왜 느...",1
272,최종빌런 풍둔 아가리술로 조지는거 보고 DC에 대한 기대감이 더 하락하였다. 저스티스 리그는 새로 찍는다던데 글쎄..,4
273,영화보다나온거 난생처음 ㅎ,1
274,액션보단 드라마. 크리스마스고 연말이고 뭐 하지도 못 하는데 분위기라도 느끼면서 기분전환 할 수 있어서 좋았어요. 그냥 개봉해 준 것만으로도 고마움. 올해 워낙 영화가 없었어서ㅠ..,7
275,갤가돗  정말 이쁘다^^. 현실을 인정하고 진실을 받아들이고 살아야지!!,10
276,"지루하고 지루함 ...빌런은 어처구니없고, 관객에게 교훈주려고 훈계하는 듯한 내용. (빌런이 이따위면 영화는 조진것임)",1
277,노잼 그냥 노잼이야 몰입이안되서 감동도없고 뭐이따구로만들었냐 심지어 액션마저 볼게없어,1
278,와...진짜 쓰레기영화군,1
279,제목이 원더우먼 1984여서 그런가 1984년에나 흥행할법한 영화를 만들어와서는 코로나 시국에 극장에 내건 용기에 일단 박수를 보낸다. 원더우먼 띄워주고 싶어서 바바라를 제외한 다른 모든 배역을 개OO OOOO로 만...,1
280,유치함..여주인공 넘섹시~~,6
281,진짜 엄청 지루하고 재미없어요 초등학생 3학년인 제가 봤는데 최악중에 최악인 영화 베스트 1위네요..저희 엄마는 보다가 그냥 잤어요...진짜 평점 0점 주고 싶네요!!진짜 절대 보지마세요!!!기대 안하고 봤는데 실망...,1
282,슈퍼맨 흉내내어 시간 끌고 감동이 없다,2
283,하....;;실망스러워요::,1
284,앞10분에 cg 쏟아부었나하늘 날아다닐때 cg가 이상하네,2
285,이 영화는 처음부터 끝까지 망작이었다. 딱 하나 쿠키영상만 잘 살렸어.,3
286,실망스러운 건 분명~나올만게 없어서 떼우기식으로나온건 아닌지초반은 좋았는데,6
287,초등학생을 겨냥한 영화다. 성인이 보기에는 이상한 계몽주의가 느껴집니다.,1
288,기대가 커서였는지 생각만큼은 아니였고 엔딩부분이 너무 약하네요^^,6
289,ㅈ같은 후반부 스토리 어쩔거냐주연두명보는재미없었음 ㅅ1ㅂ ...,1
290,역시  DC는 우리의 기대를 저버리네,2
291,초중반은 배경에 맞게 복고풍이고 괜찮았는데... 뒤로 가면서 얘기가 헐거워지거나 이거 이러지 않을까 하는 예측이 너무 들어맞기 시작하면 김이 좀 새죠...,7
292,역대급 노재영화 보다가 졸았다 ㄹㅇ,1
293,"돈 아까움, 혹 페미들 여자 주인공이라고 영끌할 생각이면 몰라도 이건 죽도 밥도 아님, 원더우먼 추억으로 선택했다가 보다 잤음. 별점0점이 없고 어떤점이 좋았나요에 없음이 없는게 한이다.",1
294,스토리 넘 유치해서 코웃음 ㅠㅠㅠ 1이 그나마 낫다,4
295,전작보다 못함 오프닝이 제일 재밌음,1
296,말빨로 세상을 구한다. 말이 많은 여자 원더우먼,1
297,1편에 보다 악당이 넘 별루네요,6
298,개인적으로 정말 지루했고... 영화에 대한  기대가 컸나봅니다,2
299,진짜 코로나때문에 혼자봐서 기분은좋았는대처음엔 재미났지만 중간 1시간 넘게는 고민했습니다 나가야하나 말아야하나ㅜ,2
300,한심한수준의 최악영화욕나온다.저능아가 만든 느낌,2
301,너무유치하다쉴드불가원더우면배우가아깝다,2
302,1편에 비해 너무 재미 없다,1
303,"진짜 상영 도중에 나가고 싶다는 생각을 열번도 넘게 들게 한 영화는 처음이었다. 원래 히어로물을 보러 오는 관객들은 히어로의 액션, 멋짐을 기대하고 오는게 당연지사. 원더우먼1에도 못미치는 액션씬과 그마저도 얼마 안...",1
304,"난 되도록 매일 다이어리를 쓴다. 가끔 너무 일이 바쁘면 한 2~3주 정도 밀렸다가 한꺼번에 쓰는데, 이 영화는 밀려썼던 다이어리를 다시 찾아봤을때 느낀 감정이 고스란히 느껴진 영화다. 응 그냥 뒤죽박죽. 일이 바빴...",1
305,ㅋㅋ 왜 DC 쓰래기가 마블 못따라가는 이유를 한번에 알려주는 영화임 보면 알게 될꺼야 ㅋㅋㅋㅋ,1
306,역대 최악 영화보면서 얼른 끝났으면 했습니다왜 영화에서 매력적인 빌런이 중요한지 너무 잘보여주네요,1
307,삼류영화 최앗 스토리도 막장 별하나도 모준다,2
308,재미가 없는데 길기까지 함니다,1
309,시작부분만 쫌 재밌고 줄거리 완전 폭망. 공기의 흐름에 몸을 맡기면 된다더니 주먹쥐고 슈퍼맨 하고 날아가고... 번개에 밧줄을 감아 앞으로 나아가다니.. 동화냐..?? 결국 싸움은 갑옷이고 나발이고 빌런 하나는 갑자...,1
310,"여주인공빼고는 진짜 최악!스토리,엑션, 다 허접.완전 실망...마블한테 왜안되는지 알겠다.",1
311,평점알바들에 의해서 만들어진 거짓 평점. 1점도 주기 아깝지만 리뷰값이라 생각하고 준다.,1
312,우리 영화의 수준이 높아진건가 아님 미국 영화의 수준이 퇴보를 한건가스토리며 영상이며 정말이지 유치해서 못 보겠는 수준까지 가는구나,1
313,"너무나 노잼... 진짜 깜짝 놀랄만큼 노잼ㅋㅋㅋㅋ 개연성 전무, 설득력 전무... 떡밥회수도 엉성 그 자체ㅋㅋ 레트로 느낌으로 신선함 주려고 했던 것 같긴한데 솔직히 이 영화에서 그게 뭐 크게 중요한 요소도 아니었고...",1
314,"원더우먼  자동차 액션씬에서 아이들 구할때,안고 구르는장면에서 인형안고 구르는거 적나라게 보여서 충격먹음..",2
315,할리퀸 영화보다 재미없다... 믿고 거르는 디씨 (배트맨 등 일부 제외),3
316,스포50%영화감상]원더우먼1984...도대체 왜 1984인지 좀!!!https://band.us/band/66629322/post/84,3
317,"느낀 점이 많은 영화. 일단 자신감의 문제. 영화에서 찐따 버버라의 외모는 첨부터 끝까지 사실 변하지 않았음. 그저 본인의 당당함과 자신감, 이에 따른 화장법과 차림새만 변했을 뿐인데 주변 사람들의 인식이 달라져 유...",10
318,"갤가돗은 정말 예뻤다 그뿐.. 엉성한 달리기, 엉성한 날아다니기, 엉성한 전투... 카이로에서 애들 구할때 마네킹 티나는건 실화냐?.. DC드라마 보다도 못한 CG에 놀랐음.ㅠㅠ",5
319,액션이 적고 스토리 위주,3
320,크리스마스 이브 보는 내내 시간아깝고 몰입도 안되고 싸우는 장면도 참,1
321,다크나이트나 보러 가겠슴다^^,2
322,너무 좋았어요 ㅠㅠ추천합니다!!!,10
323,댓글알바들한테 속지마시고 그냥 보지마세요 이영화 ^^ 유치하고 재미없음 중간에 졸았어요 ㅎㅎ,1
324,1편을 기대하고 봤는데 진짜 노잼입니다액션도 없고 있어도 그놈의 올가미만 주구장창 써대고 아가리만 터네요,1
325,처음부분 빼곤 그닥... 뻔하고 유치하다,4
326,원더우먼의 감동을 이어받아 여전히 감동포인트 잇고요 너무 재밌어요. 진짜 말이 필요없습니다. 꼭 보세요!!,10
327,미쳤다.. 진짜 오프닝으로 대회할때부터 개쩜 걍,10
328,그냥저냥..그랬어요,6
329,히어로물 같지 않고 그냥 로맨스 드라마 한편 보고 온 느낌,6
330,영화가 너무 유치하고 현실감이 떨어지네요하지만 나름대로 잼있었음애들이 보기 딱 좋은영화~그리고 너무 추워서 파카입고있었음영화볼때 히타좀 틀어주세요~,6
331,너무 재미있어요.다음에 또보고 싶어요. 많은 사람들이 좋아했으면 좋겠어요.,10
332,DC 옛날 버릇 못 버렸구나. 나중에 vod 나오면 DC 할 때 보는 편이.,5
333,역대 히어로 영화 중에서 액션은 최악입니다. 각본이나 개연성도 별로고 빌련은 매력이 없어요.,1
334,예상대로 개연성은 개나줬고 질질끄는 지루한 스토리에 원더우먼 몸매랑 얼굴로 겨우 안자고 봤습니다,2
335,지루하고 액션은 별로 없었고...실망,6
336,역시는 역시딘갤 가돗 너무 멋짐,10
337,마블처럼 식상한 개그로 사랑을 소모성으로 만들지 않은 DC만의 개성 강한 작품. 구식같은 느낌이지만 원더우먼 2탄으로서는 충분한 수작,10
338,다른말 필요없습니다. 꼭 보세요~!!!,10
339,트레버하고 원더우먼 안쓰럽 ㅠ둘이 그냥 사랑하게 해줭ㅛ,10
340,,10
341,1편의 DC구원 투수로 등장 해서 재밌게 감상 했는데요....2편은 1편의 감동이 없네요...신파도 약하고...기대가 컸나요 실망이 크네요...쿠키 꼭 보세요 기념비적인 인물이 등장 합니다,6
342,갤 가돗이라 별 두개요...,4
343,,10
344,네...   잘알겠습니다^^,2
345,언니가 너무 멋있었어요. 스토리가 옛날영화처럼 뻔해서  놀라운건 없었고 악역들도 너무 비중이 없었어요. 언니만 잘생기고  멋지네요,6
346,갤가돗 미모 5점정도 깔고가지만어설픈 Pc 페미는 극혐이다,7
347,글쎄요 너무 감성적으로 짜내려는 듯한 ...,6
348,진심으로 평점 높게 주신 분들은 알바이기를 바란다.만약 이런 영화가 재밌다고 좋아죽는 사람이 실제 그렇게 많이 존재 한다면..내가 또라이이거나 매우 비관적인 인간이라는 소리 밖에 안되니깐 말이다.어떻게 이런 영화를 ...,2
349,아저씨 그만 좀 나와 원더우먼 보기 바쁘다고.,10
350,바바라 와의 전투씬이 너무 빈약하다,8
351,초등학생 딸아이는 재미있어라 했고 고등학생 아들은 시시해했으며 나는 그저 오랜만에 영화관 다녀온 것으로 만족.,7
352,그냥 진짜 그저 그런 영화..,6
353,갤가돗은예뻤다~~♡남자친구가 원더우먼만보내요 ㅎ의상이 멋져요,6
354,재밌게 잘봤네요.액션도 좋았고요,10
355,제발 1편만큼만 해주세요,10
356,초딩 대상 영화라면 괜찮음. 성인이 보기엔 유치하기 짝이없음. 스토리도 너무 어거지.,1
357,0점은 왜 안되는건가요?,1
358,잭스나이더 감독의 신의 한수와도 같은 캐스팅을 야금야금 까먹으며 커리어를 쌓아가는 감독의 이기적인 여정. 재미든 뭐든 건질만한 것이 단 하나라도 있었다면 좋았으련만...,3
359,슈퍼맨급 능력을 가진 히어로가  총알 무서워서 막고 있고 자물쇠도 힘들게 따고    몇대맞았다고 쓰러지냐?   원더우먼 능력치면 총알 날라오는거 슬로우모션아니냐  그리고 맞아도 데미지도 없을텐데  뭔가 강함이 납득이...,2
360,전 너무 재미없네요...ㅡ.ㅡ,2
361,진짜 내 인생에서 최악의 영화! 진짜 돈주고 볼 영화가 아닙니다. 평점 0점이 있다면 그걸 주고 싶은데 사람들이 안 봤으면 좋겠다... 나 같은 피해자가 없길 바라며/연기 스토리 최악,1
362,1편 재밌게 만들어놓고 2편에다 푸짐하게 쌌네....기대엄청하고 봤는데..,1
363,"1점짜리영화, 여주이뻐서 2개임",4
364,"허술한 스토리를 그럴싸하게 풀어내기 버거웠는지 후반부는 감독이 “에라 모르겠다, 제작비나 왕창 쓰자!”해버린 느낌. 아무리 허구라고 해도 개연성은 있어야지~ 일일연속극도 아니고, 이야기를 대사 몇 줄로 표현하면 쓰나...",6
365,개연성 액션 연출  재미 모두다 흥행을 비는 소원의 댓가로 날려버렸나 영화를 보는 동안 내가 이 영화를 안봤으면 무엇을 할수 있었을까라는 생각이 계속들고 DC의 가망은 이제 없는듯 이라는 생각이 든다 조커를 보고 와...,1
366,심각하다... 이건 도대체 왜 만든거야? 최악의 내용 최악의cg....84년에 만든 영화인줄...,1
367,나중에 다운로드로 나와도 피해야할 영화...정말 너그럽게 영화를 보는 입장인데....이건 로그인해서 글 남기게 만드네...,1
368,보고 있음 잠이 온다 ㅡㅜ,1
369,놀랄 정도의 조악한 스토리라인 너무 실망해서 놀랄 정도ㅠ 마지막에 빌런은 왜 동물이 된건지...,1
370,아~ 너무 실망스럽다~ 3류 영화수준 ㅠㅠ,1
371,"감히 말합니다. 안본눈 삽니다,,그냥 나온말 아닙니다 . 호기심에라도 보지마세요 시간 아깝습니다 제목을 슈퍼우먼이라고 바꿔라",2
372,마블이 얼마나 위대한지 다시끔 되새기게 해주는 영화,1
373,킬링타임용으로도 아쉬웠습니다ㅡ ㅠ,2
